leaf,kernel,mode,radius,count,total,key
668449,cube,cylindrical,0.200000,0,0,0
668452,cube,cylindrical,0.200000,0,0,0
668427,cube,cylindrical,0.200000,0,0,0
668428,cube,cylindrical,0.200000,1,1,0
668429,cube,cylindrical,0.200000,0,0,0
668430,cube,cylindrical,0.200000,0,0,0
668404,cube,cylindrical,0.200000,0,0,0
668405,cube,cylindrical,0.200000,0,0,0
668406,cube,cylindrical,0.200000,0,0,0
668407,cube,cylindrical,0.200000,0,0,0
668408,cube,cylindrical,0.200000,0,0,0
668409,cube,cylindrical,0.200000,0,0,0
668419,cube,cylindrical,0.200000,104,126,2
668420,cube,cylindrical,0.200000,45,122,2
668421,cube,cylindrical,0.200000,18,18,0
668415,cube,cylindrical,0.200000,68,68,0
668416,cube,cylindrical,0.200000,28,28,0
668417,cube,cylindrical,0.200000,0,0,0
668418,cube,cylindrical,0.200000,0,0,0
657708,cube,cylindrical,0.200000,0,0,0
657709,cube,cylindrical,0.200000,0,0,0
658622,cube,cylindrical,0.200000,0,0,0
658623,cube,cylindrical,0.200000,0,0,0
660341,cube,cylindrical,0.200000,0,0,0
660342,cube,cylindrical,0.200000,0,0,0
660343,cube,cylindrical,0.200000,4,4,0
660346,cube,cylindrical,0.200000,0,0,0
660741,cube,cylindrical,0.200000,4,4,0
660742,cube,cylindrical,0.200000,0,0,0
660745,cube,cylindrical,0.200000,0,0,0
660756,cube,cylindrical,0.200000,54,54,0
660747,cube,cylindrical,0.200000,51,51,0
660748,cube,cylindrical,0.200000,17,17,0
660751,cube,cylindrical,0.200000,0,0,0
660752,cube,cylindrical,0.200000,0,0,0
660722,cube,cylindrical,0.200000,39,39,0
660723,cube,cylindrical,0.200000,12,12,0
660737,cube,cylindrical,0.200000,0,0,0
660738,cube,cylindrical,0.200000,0,0,0
660739,cube,cylindrical,0.200000,59,59,0
660740,cube,cylindrical,0.200000,43,43,0
660705,cube,cylindrical,0.200000,39,39,0
660706,cube,cylindrical,0.200000,57,57,0
660707,cube,cylindrical,0.200000,0,0,0
660708,cube,cylindrical,0.200000,0,0,0
660694,cube,cylindrical,0.200000,0,0,0
660703,cube,cylindrical,0.200000,38,38,0
660704,cube,cylindrical,0.200000,0,0,0
660695,cube,cylindrical,0.200000,39,39,0
660698,cube,cylindrical,0.200000,0,0,0
660699,cube,cylindrical,0.200000,0,0,0
660702,cube,cylindrical,0.200000,10,10,0
660418,cube,cylindrical,0.200000,0,0,0
660419,cube,cylindrical,0.200000,68,68,0
660420,cube,cylindrical,0.200000,57,57,0
660421,cube,cylindrical,0.200000,0,0,0
660403,cube,cylindrical,0.200000,0,0,0
660404,cube,cylindrical,0.200000,21,21,0
660413,cube,cylindrical,0.200000,0,0,0
660405,cube,cylindrical,0.200000,52,52,0
660406,cube,cylindrical,0.200000,0,0,0
660411,cube,cylindrical,0.200000,0,0,0
660412,cube,cylindrical,0.200000,63,63,0
660379,cube,cylindrical,0.200000,107,107,0
660380,cube,cylindrical,0.200000,9,9,0
660381,cube,cylindrical,0.200000,71,71,0
660382,cube,cylindrical,0.200000,87,87,0
660364,cube,cylindrical,0.200000,93,93,0
660365,cube,cylindrical,0.200000,33,33,0
660366,cube,cylindrical,0.200000,23,23,0
660367,cube,cylindrical,0.200000,22,22,0
660336,cube,cylindrical,0.200000,32,32,0
660337,cube,cylindrical,0.200000,0,0,0
660338,cube,cylindrical,0.200000,0,0,0
660328,cube,cylindrical,0.200000,0,0,0
660329,cube,cylindrical,0.200000,0,0,0
660330,cube,cylindrical,0.200000,0,0,0
660331,cube,cylindrical,0.200000,75,75,0
660250,cube,cylindrical,0.200000,17,17,0
660252,cube,cylindrical,0.200000,48,48,0
660253,cube,cylindrical,0.200000,0,0,0
660255,cube,cylindrical,0.200000,0,0,0
660256,cube,cylindrical,0.200000,0,0,0
660257,cube,cylindrical,0.200000,2,105,0
660258,cube,cylindrical,0.200000,74,74,0
660233,cube,cylindrical,0.200000,84,84,0
660234,cube,cylindrical,0.200000,51,51,0
660235,cube,cylindrical,0.200000,0,0,0
660240,cube,cylindrical,0.200000,0,0,0
660241,cube,cylindrical,0.200000,48,48,0
660209,cube,cylindrical,0.200000,0,0,0
660210,cube,cylindrical,0.200000,39,39,0
660215,cube,cylindrical,0.200000,67,67,0
660216,cube,cylindrical,0.200000,0,0,0
660201,cube,cylindrical,0.200000,0,0,0
660202,cube,cylindrical,0.200000,52,52,0
660207,cube,cylindrical,0.200000,18,18,0
660208,cube,cylindrical,0.200000,0,0,0
660164,cube,cylindrical,0.200000,2,2,0
660165,cube,cylindrical,0.200000,0,24,0
660166,cube,cylindrical,0.200000,1,100,0
660167,cube,cylindrical,0.200000,25,25,0
660176,cube,cylindrical,0.200000,51,51,0
660177,cube,cylindrical,0.200000,65,65,0
660178,cube,cylindrical,0.200000,16,16,0
660183,cube,cylindrical,0.200000,0,0,0
660184,cube,cylindrical,0.200000,0,0,0
660097,cube,cylindrical,0.200000,43,43,0
660153,cube,cylindrical,0.200000,88,88,0
660154,cube,cylindrical,0.200000,104,104,0
660163,cube,cylindrical,0.200000,76,76,0
660155,cube,cylindrical,0.200000,29,29,0
660158,cube,cylindrical,0.200000,37,37,0
660159,cube,cylindrical,0.200000,0,0,0
660162,cube,cylindrical,0.200000,0,0,0
660090,cube,cylindrical,0.200000,88,88,0
660091,cube,cylindrical,0.200000,0,0,0
660094,cube,cylindrical,0.200000,0,0,0
660095,cube,cylindrical,0.200000,81,81,0
660009,cube,cylindrical,0.200000,21,21,0
660026,cube,cylindrical,0.200000,48,48,0
660027,cube,cylindrical,0.200000,30,30,0
660028,cube,cylindrical,0.200000,0,0,0
660029,cube,cylindrical,0.200000,0,0,0
660018,cube,cylindrical,0.200000,0,0,0
660021,cube,cylindrical,0.200000,0,0,0
660022,cube,cylindrical,0.200000,37,37,0
660025,cube,cylindrical,0.200000,53,53,0
660010,cube,cylindrical,0.200000,0,0,0
660013,cube,cylindrical,0.200000,0,0,0
660014,cube,cylindrical,0.200000,77,77,0
660017,cube,cylindrical,0.200000,41,41,0
660005,cube,cylindrical,0.200000,116,116,0
660006,cube,cylindrical,0.200000,0,0,0
660007,cube,cylindrical,0.200000,0,0,0
660008,cube,cylindrical,0.200000,1,1,0
659743,cube,cylindrical,0.200000,17,17,0
659744,cube,cylindrical,0.200000,49,49,0
659789,cube,cylindrical,0.200000,126,126,0
659790,cube,cylindrical,0.200000,31,31,0
659793,cube,cylindrical,0.200000,0,0,0
659794,cube,cylindrical,0.200000,80,80,0
659746,cube,cylindrical,0.200000,67,67,0
659747,cube,cylindrical,0.200000,61,61,0
659765,cube,cylindrical,0.200000,0,0,0
659766,cube,cylindrical,0.200000,50,50,0
659771,cube,cylindrical,0.200000,46,46,0
659772,cube,cylindrical,0.200000,0,0,0
659757,cube,cylindrical,0.200000,0,0,0
659758,cube,cylindrical,0.200000,70,70,0
659763,cube,cylindrical,0.200000,56,56,0
659764,cube,cylindrical,0.200000,0,0,0
659593,cube,cylindrical,0.200000,0,0,0
659594,cube,cylindrical,0.200000,0,0,0
659643,cube,cylindrical,0.200000,3,3,0
659644,cube,cylindrical,0.200000,1,1,0
659645,cube,cylindrical,0.200000,70,70,0
659635,cube,cylindrical,0.200000,26,26,0
659636,cube,cylindrical,0.200000,0,0,0
659637,cube,cylindrical,0.200000,0,0,0
659638,cube,cylindrical,0.200000,61,61,0
659604,cube,cylindrical,0.200000,73,73,0
659605,cube,cylindrical,0.200000,107,107,0
659606,cube,cylindrical,0.200000,113,113,0
659611,cube,cylindrical,0.200000,0,0,0
659612,cube,cylindrical,0.200000,70,70,0
659613,cube,cylindrical,0.200000,46,46,0
659614,cube,cylindrical,0.200000,0,0,0
659587,cube,cylindrical,0.200000,0,0,0
659588,cube,cylindrical,0.200000,0,0,0
659574,cube,cylindrical,0.200000,110,110,0
659583,cube,cylindrical,0.200000,6,6,0
659584,cube,cylindrical,0.200000,18,18,0
659577,cube,cylindrical,0.200000,0,0,0
659578,cube,cylindrical,0.200000,0,0,0
659579,cube,cylindrical,0.200000,38,38,0
659580,cube,cylindrical,0.200000,66,66,0
659537,cube,cylindrical,0.200000,17,17,0
659538,cube,cylindrical,0.200000,8,8,0
659543,cube,cylindrical,0.200000,33,33,0
659544,cube,cylindrical,0.200000,0,0,0
659545,cube,cylindrical,0.200000,0,0,0
659546,cube,cylindrical,0.200000,59,59,0
659530,cube,cylindrical,0.200000,0,0,0
659531,cube,cylindrical,0.200000,0,0,0
659534,cube,cylindrical,0.200000,13,13,0
659535,cube,cylindrical,0.200000,87,87,0
659423,cube,cylindrical,0.200000,16,16,0
659424,cube,cylindrical,0.200000,0,0,0
659395,cube,cylindrical,0.200000,127,127,0
659413,cube,cylindrical,0.200000,27,27,0
659414,cube,cylindrical,0.200000,29,29,0
659396,cube,cylindrical,0.200000,0,0,0
659397,cube,cylindrical,0.200000,60,60,0
659402,cube,cylindrical,0.200000,10,10,0
659403,cube,cylindrical,0.200000,0,0,0
659367,cube,cylindrical,0.200000,2,2,0
659370,cube,cylindrical,0.200000,0,0,0
659371,cube,cylindrical,0.200000,55,55,0
659372,cube,cylindrical,0.200000,20,20,0
659377,cube,cylindrical,0.200000,0,0,0
659378,cube,cylindrical,0.200000,0,0,0
659359,cube,cylindrical,0.200000,0,0,0
659360,cube,cylindrical,0.200000,0,0,0
659365,cube,cylindrical,0.200000,24,24,0
659366,cube,cylindrical,0.200000,30,30,0
659117,cube,cylindrical,0.200000,2,2,0
659118,cube,cylindrical,0.200000,0,0,0
659119,cube,cylindrical,0.200000,0,0,0
659124,cube,cylindrical,0.200000,0,0,0
659125,cube,cylindrical,0.200000,35,35,0
659126,cube,cylindrical,0.200000,32,32,0
659127,cube,cylindrical,0.200000,0,0,0
659067,cube,cylindrical,0.200000,52,52,0
659088,cube,cylindrical,0.200000,0,0,0
659089,cube,cylindrical,0.200000,0,0,0
659090,cube,cylindrical,0.200000,84,84,0
659091,cube,cylindrical,0.200000,37,37,0
659077,cube,cylindrical,0.200000,0,0,0
659078,cube,cylindrical,0.200000,0,0,0
659081,cube,cylindrical,0.200000,41,41,0
659082,cube,cylindrical,0.200000,52,52,0
659069,cube,cylindrical,0.200000,0,0,0
659070,cube,cylindrical,0.200000,0,0,0
659073,cube,cylindrical,0.200000,48,48,0
659074,cube,cylindrical,0.200000,24,24,0
658987,cube,cylindrical,0.200000,17,17,0
658990,cube,cylindrical,0.200000,0,0,0
658991,cube,cylindrical,0.200000,0,0,0
659001,cube,cylindrical,0.200000,91,91,0
658979,cube,cylindrical,0.200000,107,107,0
658982,cube,cylindrical,0.200000,0,0,0
658983,cube,cylindrical,0.200000,0,0,0
658986,cube,cylindrical,0.200000,53,53,0
658918,cube,cylindrical,0.200000,75,75,0
658928,cube,cylindrical,0.200000,0,0,0
658929,cube,cylindrical,0.200000,31,31,0
658932,cube,cylindrical,0.200000,40,40,0
658933,cube,cylindrical,0.200000,0,0,0
658920,cube,cylindrical,0.200000,24,24,0
658921,cube,cylindrical,0.200000,24,24,0
658924,cube,cylindrical,0.200000,0,0,0
658925,cube,cylindrical,0.200000,0,0,0
658910,cube,cylindrical,0.200000,48,48,0
658911,cube,cylindrical,0.200000,20,20,0
658912,cube,cylindrical,0.200000,0,0,0
658913,cube,cylindrical,0.200000,0,0,0
658804,cube,cylindrical,0.200000,39,39,0
658805,cube,cylindrical,0.200000,2,2,0
658858,cube,cylindrical,0.200000,38,38,0
658863,cube,cylindrical,0.200000,0,0,0
658864,cube,cylindrical,0.200000,0,0,0
658865,cube,cylindrical,0.200000,41,41,0
658866,cube,cylindrical,0.200000,103,103,0
658850,cube,cylindrical,0.200000,0,0,0
658851,cube,cylindrical,0.200000,0,0,0
658856,cube,cylindrical,0.200000,102,102,0
658857,cube,cylindrical,0.200000,63,63,0
658843,cube,cylindrical,0.200000,0,0,0
658844,cube,cylindrical,0.200000,4,4,0
658847,cube,cylindrical,0.200000,23,23,0
658848,cube,cylindrical,0.200000,0,0,0
658807,cube,cylindrical,0.200000,54,54,0
658808,cube,cylindrical,0.200000,53,53,0
658826,cube,cylindrical,0.200000,0,0,0
658827,cube,cylindrical,0.200000,122,122,0
658832,cube,cylindrical,0.200000,115,115,0
658833,cube,cylindrical,0.200000,0,0,0
658818,cube,cylindrical,0.200000,0,0,0
658819,cube,cylindrical,0.200000,29,29,0
658824,cube,cylindrical,0.200000,84,84,0
658825,cube,cylindrical,0.200000,0,0,0
658626,cube,cylindrical,0.200000,0,0,0
658627,cube,cylindrical,0.200000,0,0,0
658640,cube,cylindrical,0.200000,124,124,0
658641,cube,cylindrical,0.200000,1,1,0
658642,cube,cylindrical,0.200000,9,9,0
658643,cube,cylindrical,0.200000,108,108,0
658628,cube,cylindrical,0.200000,0,0,0
658631,cube,cylindrical,0.200000,0,0,0
658632,cube,cylindrical,0.200000,63,63,0
658635,cube,cylindrical,0.200000,21,21,0
658618,cube,cylindrical,0.200000,116,116,0
658621,cube,cylindrical,0.200000,0,0,0
658574,cube,cylindrical,0.200000,34,34,0
658602,cube,cylindrical,0.200000,16,16,0
658594,cube,cylindrical,0.200000,0,0,0
658595,cube,cylindrical,0.200000,0,0,0
658596,cube,cylindrical,0.200000,42,42,0
658597,cube,cylindrical,0.200000,59,59,0
658579,cube,cylindrical,0.200000,73,73,0
658580,cube,cylindrical,0.200000,31,31,0
658581,cube,cylindrical,0.200000,0,0,0
658582,cube,cylindrical,0.200000,0,0,0
658538,cube,cylindrical,0.200000,0,0,0
658539,cube,cylindrical,0.200000,94,94,0
658573,cube,cylindrical,0.200000,1,1,0
658565,cube,cylindrical,0.200000,0,0,0
658566,cube,cylindrical,0.200000,0,0,0
658567,cube,cylindrical,0.200000,76,76,0
658568,cube,cylindrical,0.200000,100,100,0
658479,cube,cylindrical,0.200000,80,80,0
658480,cube,cylindrical,0.200000,0,0,0
658492,cube,cylindrical,0.200000,0,0,0
658495,cube,cylindrical,0.200000,96,96,0
658496,cube,cylindrical,0.200000,20,20,0
658497,cube,cylindrical,0.200000,0,0,0
658498,cube,cylindrical,0.200000,0,0,0
658471,cube,cylindrical,0.200000,47,47,0
658472,cube,cylindrical,0.200000,0,0,0
658477,cube,cylindrical,0.200000,0,0,0
658478,cube,cylindrical,0.200000,54,54,0
658090,cube,cylindrical,0.200000,87,87,0
658091,cube,cylindrical,0.200000,36,36,0
658110,cube,cylindrical,0.200000,0,0,0
658111,cube,cylindrical,0.200000,79,79,0
658112,cube,cylindrical,0.200000,3,3,0
658113,cube,cylindrical,0.200000,0,0,0
658077,cube,cylindrical,0.200000,90,90,0
658087,cube,cylindrical,0.200000,0,0,0
658088,cube,cylindrical,0.200000,0,0,0
658069,cube,cylindrical,0.200000,0,0,0
658070,cube,cylindrical,0.200000,38,38,0
658075,cube,cylindrical,0.200000,31,31,0
658076,cube,cylindrical,0.200000,0,0,0
657710,cube,cylindrical,0.200000,0,0,0
657713,cube,cylindrical,0.200000,0,0,0
657960,cube,cylindrical,0.200000,0,0,0
657961,cube,cylindrical,0.200000,0,0,0
657972,cube,cylindrical,0.200000,77,77,0
658044,cube,cylindrical,0.200000,0,0,0
658040,cube,cylindrical,0.200000,30,72,0
658041,cube,cylindrical,0.200000,0,0,0
658042,cube,cylindrical,0.200000,0,0,0
658043,cube,cylindrical,0.200000,41,41,0
657974,cube,cylindrical,0.200000,0,0,0
657975,cube,cylindrical,0.200000,0,0,0
657985,cube,cylindrical,0.200000,83,83,0
657986,cube,cylindrical,0.200000,0,0,0
657964,cube,cylindrical,0.200000,18,23,0
657965,cube,cylindrical,0.200000,0,0,0
657921,cube,cylindrical,0.200000,43,43,0
657952,cube,cylindrical,0.200000,62,62,0
657955,cube,cylindrical,0.200000,35,35,0
657956,cube,cylindrical,0.200000,0,0,0
657959,cube,cylindrical,0.200000,0,0,0
657930,cube,cylindrical,0.200000,0,0,0
657941,cube,cylindrical,0.200000,99,99,0
657951,cube,cylindrical,0.200000,0,0,0
657934,cube,cylindrical,0.200000,0,0,0
657935,cube,cylindrical,0.200000,58,58,0
657938,cube,cylindrical,0.200000,29,29,0
657939,cube,cylindrical,0.200000,0,0,0
657922,cube,cylindrical,0.200000,0,0,0
657925,cube,cylindrical,0.200000,111,111,0
657926,cube,cylindrical,0.200000,110,110,0
657929,cube,cylindrical,0.200000,0,0,0
657715,cube,cylindrical,0.200000,0,0,0
657716,cube,cylindrical,0.200000,0,0,0
657792,cube,cylindrical,0.200000,0,0,0
657809,cube,cylindrical,0.200000,7,9,1
657801,cube,cylindrical,0.200000,0,0,0
657802,cube,cylindrical,0.200000,99,99,0
657807,cube,cylindrical,0.200000,28,95,0
657808,cube,cylindrical,0.200000,0,0,0
657793,cube,cylindrical,0.200000,0,0,0
657794,cube,cylindrical,0.200000,26,26,0
657799,cube,cylindrical,0.200000,54,54,0
657800,cube,cylindrical,0.200000,0,0,0
657749,cube,cylindrical,0.200000,100,100,0
657765,cube,cylindrical,0.200000,72,72,0
657766,cube,cylindrical,0.200000,1,1,0
657750,cube,cylindrical,0.200000,0,0,0
657751,cube,cylindrical,0.200000,123,123,0
657763,cube,cylindrical,0.200000,7,7,0
657764,cube,cylindrical,0.200000,0,0,0
770528,cube,cylindrical,0.200000,0,0,0
771624,cube,cylindrical,0.200000,0,0,0
771625,cube,cylindrical,0.200000,0,0,0
774092,cube,cylindrical,0.200000,0,0,0
773825,cube,cylindrical,0.200000,3,3,0
773826,cube,cylindrical,0.200000,0,0,0
773893,cube,cylindrical,0.200000,60,60,0
773898,cube,cylindrical,0.200000,0,0,0
773899,cube,cylindrical,0.200000,0,0,0
773900,cube,cylindrical,0.200000,99,99,0
773901,cube,cylindrical,0.200000,55,55,0
773879,cube,cylindrical,0.200000,0,0,0
773880,cube,cylindrical,0.200000,0,0,0
773891,cube,cylindrical,0.200000,75,75,0
773883,cube,cylindrical,0.200000,0,0,0
773884,cube,cylindrical,0.200000,60,60,0
773889,cube,cylindrical,0.200000,28,28,0
773890,cube,cylindrical,0.200000,0,0,0
773864,cube,cylindrical,0.200000,0,0,0
773865,cube,cylindrical,0.200000,85,85,0
773876,cube,cylindrical,0.200000,0,0,0
773868,cube,cylindrical,0.200000,0,0,0
773869,cube,cylindrical,0.200000,0,0,0
773874,cube,cylindrical,0.200000,41,41,0
773875,cube,cylindrical,0.200000,24,24,0
773837,cube,cylindrical,0.200000,2,2,0
773838,cube,cylindrical,0.200000,107,107,0
773855,cube,cylindrical,0.200000,0,0,0
773856,cube,cylindrical,0.200000,68,68,0
773857,cube,cylindrical,0.200000,117,117,0
773858,cube,cylindrical,0.200000,0,0,0
773831,cube,cylindrical,0.200000,13,13,0
773832,cube,cylindrical,0.200000,0,0,0
773833,cube,cylindrical,0.200000,0,0,0
773834,cube,cylindrical,0.200000,77,77,0
773262,cube,cylindrical,0.200000,33,33,0
773458,cube,cylindrical,0.200000,0,0,0
773422,cube,cylindrical,0.200000,8,8,0
773425,cube,cylindrical,0.200000,22,22,0
773426,cube,cylindrical,0.200000,81,81,0
773427,cube,cylindrical,0.200000,93,93,0
773439,cube,cylindrical,0.200000,0,0,0
773440,cube,cylindrical,0.200000,0,0,0
773414,cube,cylindrical,0.200000,0,0,0
773415,cube,cylindrical,0.200000,0,0,0
773420,cube,cylindrical,0.200000,33,33,0
773421,cube,cylindrical,0.200000,11,11,0
773397,cube,cylindrical,0.200000,121,121,0
773398,cube,cylindrical,0.200000,37,37,0
773403,cube,cylindrical,0.200000,0,0,0
773404,cube,cylindrical,0.200000,0,0,0
773382,cube,cylindrical,0.200000,13,13,0
773383,cube,cylindrical,0.200000,0,0,0
773395,cube,cylindrical,0.200000,0,0,0
773396,cube,cylindrical,0.200000,0,0,0
773372,cube,cylindrical,0.200000,0,0,0
773373,cube,cylindrical,0.200000,0,0,0
773378,cube,cylindrical,0.200000,9,9,0
773379,cube,cylindrical,0.200000,69,69,0
773357,cube,cylindrical,0.200000,0,0,0
773358,cube,cylindrical,0.200000,0,0,0
773370,cube,cylindrical,0.200000,109,109,0
773371,cube,cylindrical,0.200000,50,50,0
773258,cube,cylindrical,0.200000,0,0,0
773259,cube,cylindrical,0.200000,0,0,0
773260,cube,cylindrical,0.200000,105,105,0
773261,cube,cylindrical,0.200000,1,1,0
773130,cube,cylindrical,0.200000,93,93,0
773139,cube,cylindrical,0.200000,74,74,0
773151,cube,cylindrical,0.200000,0,0,0
773152,cube,cylindrical,0.200000,0,0,0
773133,cube,cylindrical,0.200000,20,20,0
773134,cube,cylindrical,0.200000,0,0,0
773135,cube,cylindrical,0.200000,0,0,0
773136,cube,cylindrical,0.200000,38,38,0
773113,cube,cylindrical,0.200000,0,0,0
773114,cube,cylindrical,0.200000,0,0,0
773119,cube,cylindrical,0.200000,6,6,0
773120,cube,cylindrical,0.200000,8,8,0
773084,cube,cylindrical,0.200000,0,0,0
773085,cube,cylindrical,0.200000,0,0,0
773104,cube,cylindrical,0.200000,109,109,0
773107,cube,cylindrical,0.200000,41,41,0
773108,cube,cylindrical,0.200000,0,0,0
773109,cube,cylindrical,0.200000,0,0,0
773110,cube,cylindrical,0.200000,31,31,0
772999,cube,cylindrical,0.200000,19,19,0
773067,cube,cylindrical,0.200000,128,128,0
773052,cube,cylindrical,0.200000,90,90,0
773065,cube,cylindrical,0.200000,0,0,0
773066,cube,cylindrical,0.200000,0,0,0
773057,cube,cylindrical,0.200000,52,52,0
773058,cube,cylindrical,0.200000,0,0,0
773059,cube,cylindrical,0.200000,0,0,0
773060,cube,cylindrical,0.200000,42,42,0
773000,cube,cylindrical,0.200000,0,0,0
773001,cube,cylindrical,0.200000,0,0,0
773014,cube,cylindrical,0.200000,105,105,0
773006,cube,cylindrical,0.200000,11,11,0
773007,cube,cylindrical,0.200000,0,0,0
773008,cube,cylindrical,0.200000,0,0,0
773009,cube,cylindrical,0.200000,19,19,0
772848,cube,cylindrical,0.200000,67,67,0
772849,cube,cylindrical,0.200000,72,72,0
772850,cube,cylindrical,0.200000,0,0,0
772851,cube,cylindrical,0.200000,0,0,0
772513,cube,cylindrical,0.200000,4,4,0
772529,cube,cylindrical,0.200000,0,0,0
772530,cube,cylindrical,0.200000,0,0,0
772514,cube,cylindrical,0.200000,79,79,0
772524,cube,cylindrical,0.200000,76,76,0
772525,cube,cylindrical,0.200000,17,17,0
772528,cube,cylindrical,0.200000,0,0,0
772479,cube,cylindrical,0.200000,0,0,0
772480,cube,cylindrical,0.200000,0,9,0
772443,cube,cylindrical,0.200000,7,7,0
772459,cube,cylindrical,0.200000,119,119,0
772460,cube,cylindrical,0.200000,0,0,0
772445,cube,cylindrical,0.200000,0,0,0
772446,cube,cylindrical,0.200000,94,94,0
772456,cube,cylindrical,0.200000,100,100,0
772457,cube,cylindrical,0.200000,0,0,0
772384,cube,cylindrical,0.200000,84,84,0
772409,cube,cylindrical,0.200000,1,1,0
772412,cube,cylindrical,0.200000,0,0,0
772404,cube,cylindrical,0.200000,12,12,0
772405,cube,cylindrical,0.200000,0,0,0
772408,cube,cylindrical,0.200000,0,0,0
772398,cube,cylindrical,0.200000,31,31,0
772399,cube,cylindrical,0.200000,0,0,0
772400,cube,cylindrical,0.200000,0,0,0
772401,cube,cylindrical,0.200000,43,43,0
772380,cube,cylindrical,0.200000,0,0,0
772383,cube,cylindrical,0.200000,0,0,0
772372,cube,cylindrical,0.200000,0,0,0
772375,cube,cylindrical,0.200000,0,0,0
772376,cube,cylindrical,0.200000,103,103,0
772379,cube,cylindrical,0.200000,30,30,0
772352,cube,cylindrical,0.200000,0,0,0
772353,cube,cylindrical,0.200000,85,85,0
772354,cube,cylindrical,0.200000,4,4,0
772355,cube,cylindrical,0.200000,0,0,0
772301,cube,cylindrical,0.200000,0,0,0
772302,cube,cylindrical,0.200000,0,0,0
772304,cube,cylindrical,0.200000,5,5,0
772305,cube,cylindrical,0.200000,20,20,0
772308,cube,cylindrical,0.200000,0,0,0
772309,cube,cylindrical,0.200000,0,0,0
772293,cube,cylindrical,0.200000,37,37,0
772294,cube,cylindrical,0.200000,0,0,0
772295,cube,cylindrical,0.200000,0,0,0
772296,cube,cylindrical,0.200000,125,125,0
772264,cube,cylindrical,0.200000,0,0,0
772265,cube,cylindrical,0.200000,0,0,0
772274,cube,cylindrical,0.200000,113,113,0
772266,cube,cylindrical,0.200000,14,14,0
772267,cube,cylindrical,0.200000,43,43,0
772272,cube,cylindrical,0.200000,0,0,0
772273,cube,cylindrical,0.200000,0,0,0
772104,cube,cylindrical,0.200000,1,1,0
772123,cube,cylindrical,0.200000,2,2,0
772115,cube,cylindrical,0.200000,56,56,0
772116,cube,cylindrical,0.200000,0,0,0
772121,cube,cylindrical,0.200000,0,0,0
772122,cube,cylindrical,0.200000,0,0,0
772106,cube,cylindrical,0.200000,0,0,0
772107,cube,cylindrical,0.200000,0,0,0
772110,cube,cylindrical,0.200000,5,5,0
772111,cube,cylindrical,0.200000,12,12,0
771308,cube,cylindrical,0.200000,0,0,0
771309,cube,cylindrical,0.200000,0,0,0
771438,cube,cylindrical,0.200000,54,54,0
771439,cube,cylindrical,0.200000,0,0,0
771440,cube,cylindrical,0.200000,16,16,0
771432,cube,cylindrical,0.200000,0,0,0
771435,cube,cylindrical,0.200000,0,0,0
771436,cube,cylindrical,0.200000,25,25,0
771424,cube,cylindrical,0.200000,0,0,0
771425,cube,cylindrical,0.200000,0,0,0
771430,cube,cylindrical,0.200000,17,17,0
771431,cube,cylindrical,0.200000,78,78,0
771310,cube,cylindrical,0.200000,21,21,0
771320,cube,cylindrical,0.200000,118,118,0
771395,cube,cylindrical,0.200000,0,0,0
771396,cube,cylindrical,0.200000,0,0,0
771401,cube,cylindrical,0.200000,26,26,0
771402,cube,cylindrical,0.200000,0,0,0
771403,cube,cylindrical,0.200000,0,0,0
771404,cube,cylindrical,0.200000,110,110,0
771388,cube,cylindrical,0.200000,0,0,0
771389,cube,cylindrical,0.200000,0,0,0
771392,cube,cylindrical,0.200000,48,48,0
771393,cube,cylindrical,0.200000,82,82,0
771321,cube,cylindrical,0.200000,0,0,0
771324,cube,cylindrical,0.200000,0,0,0
771349,cube,cylindrical,0.200000,49,49,0
771325,cube,cylindrical,0.200000,79,79,0
771328,cube,cylindrical,0.200000,16,16,0
771329,cube,cylindrical,0.200000,0,0,0
771332,cube,cylindrical,0.200000,0,0,0
770250,cube,cylindrical,0.200000,0,0,0
770183,cube,cylindrical,0.200000,0,0,0
770184,cube,cylindrical,0.200000,17,51,1
770249,cube,cylindrical,0.200000,0,0,0
770185,cube,cylindrical,0.200000,0,0,0
770188,cube,cylindrical,0.200000,17,17,0
770248,cube,cylindrical,0.200000,0,0,0
770205,cube,cylindrical,0.200000,0,0,0
770225,cube,cylindrical,0.200000,0,0,0
770226,cube,cylindrical,0.200000,0,0,0
770235,cube,cylindrical,0.200000,109,109,0
770229,cube,cylindrical,0.200000,41,41,0
770230,cube,cylindrical,0.200000,42,42,0
770231,cube,cylindrical,0.200000,0,0,0
770232,cube,cylindrical,0.200000,0,0,0
770210,cube,cylindrical,0.200000,0,0,0
770211,cube,cylindrical,0.200000,0,0,0
770212,cube,cylindrical,0.200000,26,26,0
770213,cube,cylindrical,0.200000,0,0,0
770200,cube,cylindrical,0.200000,124,124,0
770201,cube,cylindrical,0.200000,0,0,0
770202,cube,cylindrical,0.200000,0,0,0
770192,cube,cylindrical,0.200000,0,0,0
770193,cube,cylindrical,0.200000,44,44,0
770194,cube,cylindrical,0.200000,13,13,0
770195,cube,cylindrical,0.200000,0,0,0
758218,cube,cylindrical,0.200000,0,0,0
758219,cube,cylindrical,0.200000,0,0,0
760021,cube,cylindrical,0.200000,0,28,0
759453,cube,cylindrical,0.200000,0,0,0
759454,cube,cylindrical,0.200000,0,0,0
