leaf,kernel,mode,radius,L,neighbours,count,total,key,threshold,maxPointsLeaf
342238,sphere,cartesian,1,0.223536,19,20,20,1,16,128
342239,sphere,cartesian,1,0.223536,36,36,36,1,16,128
342240,sphere,cartesian,1,0.223536,12,13,46,0,16,128
342243,sphere,cartesian,1,0.223536,10,28,31,0,16,128
342244,sphere,cartesian,1,0.223536,19,19,19,1,16,128
342233,sphere,cartesian,1,0.223536,17,27,39,0,16,128
342234,sphere,cartesian,1,0.223536,15,23,42,0,16,128
342235,sphere,cartesian,1,0.223536,15,26,45,0,16,128
342237,sphere,cartesian,1,0.223536,31,31,31,1,16,128
342224,sphere,cartesian,1,0.223536,20,20,20,1,16,128
342228,sphere,cartesian,1,0.223536,36,36,36,1,16,128
342214,sphere,cartesian,1,0.223536,60,60,60,1,16,128
342216,sphere,cartesian,1,0.223536,28,28,28,1,16,128
342219,sphere,cartesian,1,0.223536,35,35,35,1,16,128
342210,sphere,cartesian,1,0.223536,51,51,51,1,16,128
342213,sphere,cartesian,1,0.223536,53,53,53,1,16,128
342198,sphere,cartesian,1,0.223536,46,65,88,0,16,128
342200,sphere,cartesian,1,0.223536,0,10,27,0,16,128
342201,sphere,cartesian,1,0.223536,14,51,73,0,16,128
342202,sphere,cartesian,1,0.223536,27,30,30,1,16,128
342205,sphere,cartesian,1,0.223536,70,73,73,1,16,128
342194,sphere,cartesian,1,0.223536,79,79,79,1,16,128
342195,sphere,cartesian,1,0.223536,64,64,64,1,16,128
342196,sphere,cartesian,1,0.223536,33,41,69,0,16,128
342197,sphere,cartesian,1,0.223536,17,30,51,0,16,128
342108,sphere,cartesian,1,0.223536,11,29,29,1,16,128
342110,sphere,cartesian,1,0.223536,0,28,28,1,16,128
342097,sphere,cartesian,1,0.223536,17,27,27,1,16,128
342100,sphere,cartesian,1,0.223536,16,22,22,1,16,128
342101,sphere,cartesian,1,0.223536,3,58,92,0,16,128
342104,sphere,cartesian,1,0.223536,0,46,81,0,16,128
342089,sphere,cartesian,1,0.223536,81,104,104,1,16,128
342092,sphere,cartesian,1,0.223536,84,89,89,1,16,128
342093,sphere,cartesian,1,0.223536,48,48,48,1,16,128
342096,sphere,cartesian,1,0.223536,20,23,23,1,16,128
342081,sphere,cartesian,1,0.223536,0,28,28,1,16,128
342084,sphere,cartesian,1,0.223536,4,37,37,1,16,128
342085,sphere,cartesian,1,0.223536,14,37,37,1,16,128
342088,sphere,cartesian,1,0.223536,38,77,77,1,16,128
342065,sphere,cartesian,1,0.223536,1,32,51,1,16,128
342068,sphere,cartesian,1,0.223536,9,20,54,1,16,128
342069,sphere,cartesian,1,0.223536,0,11,61,1,16,128
342072,sphere,cartesian,1,0.223536,0,6,69,1,16,128
342061,sphere,cartesian,1,0.223536,0,1,18,1,16,128
341854,sphere,cartesian,1,0.223536,0,0,21,1,16,128
341855,sphere,cartesian,1,0.223536,1,5,32,1,16,128
341844,sphere,cartesian,1,0.223536,4,10,23,1,16,128
341847,sphere,cartesian,1,0.223536,1,11,28,1,16,128
341836,sphere,cartesian,1,0.223536,14,19,33,1,16,128
341839,sphere,cartesian,1,0.223536,3,17,63,1,16,128
341840,sphere,cartesian,1,0.223536,6,18,39,1,16,128
341843,sphere,cartesian,1,0.223536,12,16,24,1,16,128
341832,sphere,cartesian,1,0.223536,3,5,17,1,16,128
341812,sphere,cartesian,1,0.223536,2,3,38,1,16,128
341819,sphere,cartesian,1,0.223536,0,0,31,1,16,128
341804,sphere,cartesian,1,0.223536,0,15,57,1,16,128
341811,sphere,cartesian,1,0.223536,4,12,50,1,16,128
341801,sphere,cartesian,1,0.223536,6,14,17,1,16,128
341803,sphere,cartesian,1,0.223536,11,13,24,1,16,128
341692,sphere,cartesian,1,0.223536,0,15,44,1,16,128
341684,sphere,cartesian,1,0.223536,3,5,40,1,16,128
341687,sphere,cartesian,1,0.223536,2,5,54,1,16,128
341663,sphere,cartesian,1,0.223536,1,24,92,1,16,128
939673,sphere,cartesian,1,0.894145,64,64,66,0,16,128
939624,sphere,cartesian,1,0.111768,17,50,66,1,16,128
939625,sphere,cartesian,1,0.111768,1,62,62,0,16,128
939626,sphere,cartesian,1,0.111768,41,63,63,0,16,128
939534,sphere,cartesian,1,0.111768,0,2,61,0,16,128
939526,sphere,cartesian,1,0.111768,34,87,87,0,16,128
939527,sphere,cartesian,1,0.111768,87,90,90,0,16,128
939533,sphere,cartesian,1,0.111768,46,49,49,0,16,128
939524,sphere,cartesian,1,0.111768,6,54,99,1,16,128
938946,sphere,cartesian,1,0.111768,84,84,84,0,16,128
938950,sphere,cartesian,1,0.111768,34,40,45,1,16,128
938951,sphere,cartesian,1,0.111768,10,23,30,1,16,128
938952,sphere,cartesian,1,0.111768,2,22,33,1,16,128
938953,sphere,cartesian,1,0.111768,12,39,40,1,16,128
938945,sphere,cartesian,1,0.111768,36,69,80,0,16,128
938920,sphere,cartesian,1,0.111768,41,57,69,1,16,128
938921,sphere,cartesian,1,0.111768,57,59,72,1,16,128
938910,sphere,cartesian,1,0.111768,58,58,72,1,16,128
938913,sphere,cartesian,1,0.111768,52,59,73,1,16,128
938841,sphere,cartesian,1,0.111768,49,56,105,1,16,128
938848,sphere,cartesian,1,0.111768,28,48,97,1,16,128
938833,sphere,cartesian,1,0.111768,39,48,100,1,16,128
938840,sphere,cartesian,1,0.111768,50,51,102,1,16,128
938815,sphere,cartesian,1,0.111768,1,26,65,1,16,128
938818,sphere,cartesian,1,0.111768,13,35,79,1,16,128
938682,sphere,cartesian,1,0.223536,19,67,67,0,16,128
938691,sphere,cartesian,1,0.111768,70,74,86,0,16,128
938694,sphere,cartesian,1,0.111768,20,66,73,0,16,128
938683,sphere,cartesian,1,0.111768,72,80,80,0,16,128
211222,sphere,cartesian,1,0.223536,29,33,111,1,16,128
211223,sphere,cartesian,1,0.223536,16,24,57,1,16,128
211211,sphere,cartesian,1,0.223536,0,109,109,0,16,128
211212,sphere,cartesian,1,0.223536,0,78,78,0,16,128
211203,sphere,cartesian,1,0.223536,0,121,121,0,16,128
211204,sphere,cartesian,1,0.223536,0,87,87,0,16,128
211192,sphere,cartesian,1,0.223536,11,11,124,1,16,128
211193,sphere,cartesian,1,0.223536,26,26,119,1,16,128
211195,sphere,cartesian,1,0.223536,20,22,79,1,16,128
211150,sphere,cartesian,1,0.223536,0,0,17,1,16,128
211167,sphere,cartesian,1,0.223536,45,54,54,1,16,128
211168,sphere,cartesian,1,0.223536,0,22,94,1,16,128
211159,sphere,cartesian,1,0.111768,36,36,36,1,16,128
211166,sphere,cartesian,1,0.111768,37,38,38,1,16,128
211157,sphere,cartesian,1,0.111768,0,14,37,1,16,128
211158,sphere,cartesian,1,0.111768,2,18,38,1,16,128
211121,sphere,cartesian,1,0.223536,0,0,85,1,16,128
211138,sphere,cartesian,1,0.223536,92,92,92,1,16,128
211147,sphere,cartesian,1,0.223536,0,0,115,1,16,128
211139,sphere,cartesian,1,0.111768,6,16,31,1,16,128
211145,sphere,cartesian,1,0.111768,6,9,24,1,16,128
211122,sphere,cartesian,1,0.111768,15,17,39,1,16,128
211123,sphere,cartesian,1,0.111768,13,16,34,1,16,128
211117,sphere,cartesian,1,0.223536,0,115,115,0,16,128
211118,sphere,cartesian,1,0.223536,0,79,79,0,16,128
211092,sphere,cartesian,1,0.223536,74,92,93,1,16,128
211093,sphere,cartesian,1,0.111768,22,25,29,1,16,128
211097,sphere,cartesian,1,0.111768,30,32,37,1,16,128
211085,sphere,cartesian,1,0.223536,78,106,112,1,16,128
211043,sphere,cartesian,1,0.223536,57,58,61,1,16,128
211044,sphere,cartesian,1,0.223536,91,92,96,1,16,128
211050,sphere,cartesian,1,0.223536,51,51,53,1,16,128
211040,sphere,cartesian,1,0.223536,90,98,100,1,16,128
211041,sphere,cartesian,1,0.223536,108,108,114,1,16,128
210988,sphere,cartesian,1,0.223536,37,73,73,0,16,128
210979,sphere,cartesian,1,0.447072,21,53,53,0,16,128
210099,sphere,cartesian,1,0.223536,2,61,61,0,16,128
210100,sphere,cartesian,1,0.111768,4,35,35,1,16,128
210101,sphere,cartesian,1,0.111768,35,39,39,0,16,128
210106,sphere,cartesian,1,0.111768,35,35,35,0,16,128
210107,sphere,cartesian,1,0.111768,15,34,34,1,16,128
210092,sphere,cartesian,1,0.223536,0,92,92,0,16,128
210032,sphere,cartesian,1,0.223536,0,98,98,0,16,128
210025,sphere,cartesian,1,0.223536,0,76,76,0,16,128
210017,sphere,cartesian,1,0.111768,0,42,43,1,16,128
210018,sphere,cartesian,1,0.111768,22,33,33,0,16,128
210023,sphere,cartesian,1,0.111768,11,27,27,0,16,128
201269,sphere,cartesian,1,0.223536,11,30,30,1,16,128
201271,sphere,cartesian,1,0.223536,30,30,30,1,16,128
201263,sphere,cartesian,1,0.223536,0,9,23,0,16,128
201266,sphere,cartesian,1,0.223536,54,82,82,0,16,128
201267,sphere,cartesian,1,0.223536,0,31,31,0,16,128
201268,sphere,cartesian,1,0.223536,0,78,78,0,16,128
201254,sphere,cartesian,1,0.223536,37,88,88,0,16,128
201246,sphere,cartesian,1,0.111768,14,24,24,1,16,128
201247,sphere,cartesian,1,0.111768,0,25,25,1,16,128
201248,sphere,cartesian,1,0.111768,0,17,17,1,16,128
201249,sphere,cartesian,1,0.111768,26,35,35,1,16,128
201236,sphere,cartesian,1,0.223536,2,83,83,0,16,128
201237,sphere,cartesian,1,0.223536,0,42,42,0,16,128
201172,sphere,cartesian,1,0.223536,0,74,74,0,16,128
201173,sphere,cartesian,1,0.223536,0,126,126,0,16,128
201159,sphere,cartesian,1,0.447072,1,4,44,1,16,128
201155,sphere,cartesian,1,0.223536,20,77,77,0,16,128
201156,sphere,cartesian,1,0.223536,71,122,122,0,16,128
201130,sphere,cartesian,1,0.223536,100,113,120,1,16,128
201131,sphere,cartesian,1,0.223536,56,74,78,1,16,128
131004,sphere,cartesian,1,0.894145,0,0,27,0,16,128
124902,sphere,cartesian,1,0.111768,15,18,96,0,16,128
124903,sphere,cartesian,1,0.111768,0,13,59,0,16,128
124906,sphere,cartesian,1,0.111768,0,1,24,0,16,128
124895,sphere,cartesian,1,0.111768,0,16,90,0,16,128
124884,sphere,cartesian,1,0.111768,70,98,98,0,16,128
124885,sphere,cartesian,1,0.111768,0,43,43,0,16,128
124886,sphere,cartesian,1,0.111768,25,60,76,1,16,128
124888,sphere,cartesian,1,0.111768,0,53,53,0,16,128
124875,sphere,cartesian,1,0.111768,96,96,96,0,16,128
124876,sphere,cartesian,1,0.111768,52,85,85,0,16,128
124857,sphere,cartesian,1,0.111768,50,67,89,1,16,128
124858,sphere,cartesian,1,0.111768,69,71,98,1,16,128
124728,sphere,cartesian,1,0.111768,72,77,99,0,16,128
124733,sphere,cartesian,1,0.111768,24,80,101,0,16,128
124725,sphere,cartesian,1,0.111768,28,63,80,0,16,128
124726,sphere,cartesian,1,0.111768,6,15,20,0,16,128
124689,sphere,cartesian,1,0.111768,38,43,43,0,16,128
124691,sphere,cartesian,1,0.111768,49,81,100,1,16,128
124692,sphere,cartesian,1,0.111768,9,61,75,1,16,128
124696,sphere,cartesian,1,0.111768,54,55,55,0,16,128
124686,sphere,cartesian,1,0.111768,92,100,100,0,16,128
124669,sphere,cartesian,1,0.111768,60,61,81,1,16,128
124670,sphere,cartesian,1,0.111768,62,71,93,1,16,128
124646,sphere,cartesian,1,0.111768,51,59,101,1,16,128
124651,sphere,cartesian,1,0.111768,64,65,107,1,16,128
124639,sphere,cartesian,1,0.111768,5,71,110,1,16,128
124642,sphere,cartesian,1,0.111768,27,52,89,1,16,128
124643,sphere,cartesian,1,0.111768,10,14,23,1,16,128
124380,sphere,cartesian,1,0.111768,42,57,96,1,16,128
124381,sphere,cartesian,1,0.111768,55,62,101,1,16,128
124373,sphere,cartesian,1,0.111768,11,55,83,1,16,128
963850,sphere,cartesian,1,0.447072,21,53,53,0,16,128
963938,sphere,cartesian,1,0.111768,63,117,117,0,16,128
963939,sphere,cartesian,1,0.111768,0,26,87,0,16,128
963918,sphere,cartesian,1,0.111768,31,45,53,1,16,128
963919,sphere,cartesian,1,0.111768,11,22,23,1,16,128
963920,sphere,cartesian,1,0.111768,70,70,70,0,16,128
963925,sphere,cartesian,1,0.111768,23,31,39,1,16,128
963915,sphere,cartesian,1,0.111768,51,52,52,0,16,128
963916,sphere,cartesian,1,0.111768,13,67,90,1,16,128
963843,sphere,cartesian,1,0.111768,26,26,33,1,16,128
963847,sphere,cartesian,1,0.111768,27,27,31,1,16,128
963833,sphere,cartesian,1,0.111768,19,22,28,1,16,128
963834,sphere,cartesian,1,0.111768,45,48,60,1,16,128
963745,sphere,cartesian,1,0.223536,59,63,77,1,16,128
963746,sphere,cartesian,1,0.223536,111,112,127,1,16,128
963728,sphere,cartesian,1,0.111768,13,22,23,1,16,128
963729,sphere,cartesian,1,0.111768,37,42,52,1,16,128
963735,sphere,cartesian,1,0.111768,18,31,39,1,16,128
963723,sphere,cartesian,1,0.223536,68,97,108,1,16,128
963640,sphere,cartesian,1,0.111768,3,53,86,0,16,128
963644,sphere,cartesian,1,0.111768,35,35,35,0,16,128
963645,sphere,cartesian,1,0.111768,2,25,31,1,16,128
963646,sphere,cartesian,1,0.111768,0,53,67,1,16,128
963647,sphere,cartesian,1,0.111768,41,58,58,0,16,128
962743,sphere,cartesian,1,1.78829,0,57,57,0,16,128
962704,sphere,cartesian,1,0.447072,27,27,27,0,16,128
962727,sphere,cartesian,1,0.111768,16,25,25,0,16,128
962728,sphere,cartesian,1,0.111768,39,60,60,0,16,128
962731,sphere,cartesian,1,0.111768,0,30,47,0,16,128
962732,sphere,cartesian,1,0.111768,2,29,44,0,16,128
962733,sphere,cartesian,1,0.111768,24,52,78,0,16,128
962721,sphere,cartesian,1,0.111768,0,48,63,1,16,128
962686,sphere,cartesian,1,0.111768,22,51,86,1,16,128
962689,sphere,cartesian,1,0.111768,19,21,22,1,16,128
962693,sphere,cartesian,1,0.111768,6,23,37,1,16,128
962681,sphere,cartesian,1,0.111768,12,17,44,1,16,128
962682,sphere,cartesian,1,0.111768,34,42,62,1,16,128
962595,sphere,cartesian,1,0.111768,0,23,46,1,16,128
962583,sphere,cartesian,1,0.447072,51,104,104,0,16,128
962525,sphere,cartesian,1,0.111768,41,42,61,1,16,128
962526,sphere,cartesian,1,0.111768,21,21,42,1,16,128
962515,sphere,cartesian,1,0.111768,28,32,57,1,16,128
962516,sphere,cartesian,1,0.111768,17,17,35,1,16,128
962517,sphere,cartesian,1,0.111768,10,10,18,1,16,128
962421,sphere,cartesian,1,0.223536,65,69,69,1,16,128
962422,sphere,cartesian,1,0.223536,0,30,114,1,16,128
962419,sphere,cartesian,1,0.111768,68,69,69,0,16,128
962408,sphere,cartesian,1,0.111768,8,32,51,1,16,128
962409,sphere,cartesian,1,0.111768,19,46,92,1,16,128
962412,sphere,cartesian,1,0.111768,19,20,23,1,16,128
962399,sphere,cartesian,1,0.111768,0,31,92,0,16,128
962400,sphere,cartesian,1,0.111768,100,102,102,0,16,128
962401,sphere,cartesian,1,0.111768,46,113,113,0,16,128
1781433,sphere,cartesian,1,1.78829,0,0,80,0,16,128
1745384,sphere,cartesian,1,0.223536,73,75,75,0,16,128
1745385,sphere,cartesian,1,0.223536,69,72,72,0,16,128
1745403,sphere,cartesian,1,0.223536,78,78,78,1,16,128
1745404,sphere,cartesian,1,0.111768,69,72,78,1,16,128
1745405,sphere,cartesian,1,0.111768,55,72,80,1,16,128
1745386,sphere,cartesian,1,0.111768,18,63,63,0,16,128
1745389,sphere,cartesian,1,0.111768,51,52,52,0,16,128
1745393,sphere,cartesian,1,0.111768,50,56,56,1,16,128
1745380,sphere,cartesian,1,0.111768,19,37,37,0,16,128
1745382,sphere,cartesian,1,0.111768,34,80,87,1,16,128
1745383,sphere,cartesian,1,0.111768,1,91,91,0,16,128
1745348,sphere,cartesian,1,0.223536,0,1,60,0,16,128
1745367,sphere,cartesian,1,0.223536,1,1,19,0,16,128
1745369,sphere,cartesian,1,0.111768,0,2,56,0,16,128
1745346,sphere,cartesian,1,0.111768,1,2,44,0,16,128
1745281,sphere,cartesian,1,0.111768,22,41,84,1,16,128
1745282,sphere,cartesian,1,0.111768,38,40,88,1,16,128
1745272,sphere,cartesian,1,0.111768,0,34,76,1,16,128
1745262,sphere,cartesian,1,0.223536,56,56,56,1,16,128
1745247,sphere,cartesian,1,0.111768,59,65,69,1,16,128
1745250,sphere,cartesian,1,0.111768,64,65,73,1,16,128
1745239,sphere,cartesian,1,0.111768,23,68,75,1,16,128
1745242,sphere,cartesian,1,0.111768,47,67,72,1,16,128
1745232,sphere,cartesian,1,0.111768,60,73,73,1,16,128
1745226,sphere,cartesian,1,0.223536,1,3,37,0,16,128
1745221,sphere,cartesian,1,0.111768,15,66,75,0,16,128
1745224,sphere,cartesian,1,0.111768,50,54,63,0,16,128
1745213,sphere,cartesian,1,0.111768,37,54,63,0,16,128
1745214,sphere,cartesian,1,0.111768,1,65,73,0,16,128
1745140,sphere,cartesian,1,0.111768,0,36,82,1,16,128
1745141,sphere,cartesian,1,0.111768,13,33,68,1,16,128
1745114,sphere,cartesian,1,0.111768,33,40,83,1,16,128
1745115,sphere,cartesian,1,0.111768,41,42,88,1,16,128
811989,sphere,cartesian,1,0.111768,0,37,37,0,16,128
811983,sphere,cartesian,1,0.111768,62,100,100,0,16,128
811984,sphere,cartesian,1,0.111768,0,69,69,0,16,128
811693,sphere,cartesian,1,0.894145,1,38,113,0,16,128
811659,sphere,cartesian,1,0.223536,5,6,21,0,16,128
811660,sphere,cartesian,1,0.111768,0,0,37,0,16,128
811663,sphere,cartesian,1,0.111768,52,54,54,0,16,128
811664,sphere,cartesian,1,0.111768,34,38,38,0,16,128
811667,sphere,cartesian,1,0.111768,0,0,21,0,16,128
811433,sphere,cartesian,1,0.111768,18,45,45,0,16,128
811436,sphere,cartesian,1,0.111768,15,61,61,0,16,128
730925,sphere,cartesian,1,0.447072,0,93,95,0,16,128
730882,sphere,cartesian,1,0.223536,3,30,30,0,16,128
730907,sphere,cartesian,1,0.223536,33,87,95,0,16,128
730919,sphere,cartesian,1,0.111768,0,59,115,1,16,128
730910,sphere,cartesian,1,0.111768,11,43,81,1,16,128
730911,sphere,cartesian,1,0.111768,11,11,44,1,16,128
730902,sphere,cartesian,1,0.111768,19,19,19,0,16,128
730903,sphere,cartesian,1,0.111768,65,74,74,0,16,128
730904,sphere,cartesian,1,0.111768,13,37,39,0,16,128
730905,sphere,cartesian,1,0.111768,20,22,24,0,16,128
730888,sphere,cartesian,1,0.111768,52,61,89,1,16,128
730889,sphere,cartesian,1,0.111768,21,28,43,1,16,128
730832,sphere,cartesian,1,0.111768,35,64,97,1,16,128
730835,sphere,cartesian,1,0.111768,6,69,90,1,16,128
730823,sphere,cartesian,1,0.111768,49,58,75,1,16,128
730824,sphere,cartesian,1,0.111768,36,39,65,1,16,128
730808,sphere,cartesian,1,0.111768,53,57,57,0,16,128
730811,sphere,cartesian,1,0.111768,51,54,54,0,16,128
730801,sphere,cartesian,1,0.111768,32,34,69,1,16,128
730802,sphere,cartesian,1,0.111768,4,7,44,1,16,128
730790,sphere,cartesian,1,0.111768,0,2,37,1,16,128
730793,sphere,cartesian,1,0.111768,0,4,36,1,16,128
730567,sphere,cartesian,1,0.447072,29,29,29,0,16,128
730572,sphere,cartesian,1,0.223536,74,75,77,0,16,128
730551,sphere,cartesian,1,0.894145,11,87,88,0,16,128
730565,sphere,cartesian,1,0.894145,66,104,104,0,16,128
730186,sphere,cartesian,1,0.894145,0,99,99,0,16,128
730550,sphere,cartesian,1,0.894145,0,117,117,0,16,128
729923,sphere,cartesian,1,0.894145,12,19,22,0,16,128
730184,sphere,cartesian,1,0.447072,0,32,32,0,16,128
730185,sphere,cartesian,1,0.447072,0,118,118,0,16,128
730159,sphere,cartesian,1,0.111768,41,79,85,0,16,128
730160,sphere,cartesian,1,0.111768,101,101,101,0,16,128
730161,sphere,cartesian,1,0.111768,25,64,73,1,16,128
730162,sphere,cartesian,1,0.111768,1,24,34,1,16,128
730145,sphere,cartesian,1,0.111768,39,42,45,1,16,128
730146,sphere,cartesian,1,0.111768,23,47,64,1,16,128
730147,sphere,cartesian,1,0.111768,69,76,91,1,16,128
730124,sphere,cartesian,1,0.223536,5,17,26,1,16,128
730135,sphere,cartesian,1,0.111768,80,89,105,1,16,128
730138,sphere,cartesian,1,0.111768,86,87,103,1,16,128
730126,sphere,cartesian,1,0.111768,63,86,101,1,16,128
730127,sphere,cartesian,1,0.111768,23,70,86,1,16,128
1229662,sphere,cartesian,1,0.223536,23,76,76,0,16,128
1229671,sphere,cartesian,1,0.223536,19,23,74,1,16,128
1229672,sphere,cartesian,1,0.111768,92,94,94,1,16,128
1229675,sphere,cartesian,1,0.111768,64,70,70,1,16,128
1229663,sphere,cartesian,1,0.111768,22,82,82,1,16,128
1229670,sphere,cartesian,1,0.111768,35,54,55,1,16,128
1229657,sphere,cartesian,1,0.111768,55,100,100,1,16,128
1229658,sphere,cartesian,1,0.111768,10,92,92,0,16,128
1229629,sphere,cartesian,1,0.111768,90,96,96,1,16,128
1229630,sphere,cartesian,1,0.111768,80,93,95,1,16,128
1229329,sphere,cartesian,1,0.223536,16,17,30,0,16,128
1229346,sphere,cartesian,1,0.223536,0,24,46,0,16,128
1229338,sphere,cartesian,1,0.111768,2,48,89,0,16,128
1229330,sphere,cartesian,1,0.111768,21,43,82,0,16,128
1229337,sphere,cartesian,1,0.111768,30,35,73,0,16,128
1228961,sphere,cartesian,1,0.111768,78,82,82,0,16,128
1228947,sphere,cartesian,1,0.111768,3,41,95,1,16,128
1228952,sphere,cartesian,1,0.111768,95,99,99,1,16,128
1228953,sphere,cartesian,1,0.111768,43,97,97,0,16,128
1228942,sphere,cartesian,1,0.111768,26,43,104,1,16,128
1228943,sphere,cartesian,1,0.111768,32,34,95,1,16,128
1228877,sphere,cartesian,1,0.223536,26,28,29,1,16,128
1228910,sphere,cartesian,1,0.111768,27,29,29,0,16,128
1228909,sphere,cartesian,1,0.111768,67,68,68,0,16,128
1228897,sphere,cartesian,1,0.111768,1,14,24,1,16,128
1228898,sphere,cartesian,1,0.111768,27,30,30,1,16,128
1228901,sphere,cartesian,1,0.111768,40,64,64,1,16,128
1228886,sphere,cartesian,1,0.111768,5,23,86,1,16,128
1228887,sphere,cartesian,1,0.111768,61,61,61,1,16,128
1228892,sphere,cartesian,1,0.111768,19,28,28,1,16,128
1228878,sphere,cartesian,1,0.111768,36,38,103,1,16,128
1228885,sphere,cartesian,1,0.111768,24,30,98,1,16,128
1228648,sphere,cartesian,1,0.111768,0,36,97,0,16,128
1228640,sphere,cartesian,1,0.111768,14,33,85,0,16,128
1228647,sphere,cartesian,1,0.111768,25,32,90,0,16,128
314786,sphere,cartesian,1,0.223536,0,26,32,1,16,128
314787,sphere,cartesian,1,0.223536,0,98,107,1,16,128
314788,sphere,cartesian,1,0.223536,0,72,72,1,16,128
314789,sphere,cartesian,1,0.223536,1,30,30,1,16,128
314775,sphere,cartesian,1,0.223536,0,32,45,1,16,128
314782,sphere,cartesian,1,0.223536,18,30,33,2,16,128
314767,sphere,cartesian,1,0.223536,0,0,35,1,16,128
314768,sphere,cartesian,1,0.223536,0,7,33,1,16,128
314771,sphere,cartesian,1,0.223536,52,53,53,0,16,128
314773,sphere,cartesian,1,0.223536,17,18,102,1,16,128
314774,sphere,cartesian,1,0.223536,9,27,125,1,16,128
314695,sphere,cartesian,1,0.223536,17,17,17,1,16,128
314696,sphere,cartesian,1,0.223536,62,62,62,1,16,128
314674,sphere,cartesian,1,0.223536,43,43,43,1,16,128
314675,sphere,cartesian,1,0.223536,121,121,121,1,16,128
314687,sphere,cartesian,1,0.223536,81,81,81,1,16,128
314688,sphere,cartesian,1,0.223536,28,28,28,1,16,128
314666,sphere,cartesian,1,0.223536,0,32,33,1,16,128
314667,sphere,cartesian,1,0.223536,9,108,114,1,16,128
314672,sphere,cartesian,1,0.223536,65,81,81,1,16,128
314673,sphere,cartesian,1,0.223536,19,33,33,1,16,128
314651,sphere,cartesian,1,0.223536,44,44,44,1,16,128
314660,sphere,cartesian,1,0.223536,21,34,34,1,16,128
314661,sphere,cartesian,1,0.223536,19,19,19,1,16,128
314652,sphere,cartesian,1,0.111768,41,41,41,1,16,128
314653,sphere,cartesian,1,0.111768,16,26,26,1,16,128
314658,sphere,cartesian,1,0.111768,18,28,28,1,16,128
314659,sphere,cartesian,1,0.111768,34,34,34,1,16,128
314515,sphere,cartesian,1,0.223536,0,18,26,0,16,128
314517,sphere,cartesian,1,0.223536,56,124,124,1,16,128
314518,sphere,cartesian,1,0.223536,28,30,30,1,16,128
314461,sphere,cartesian,1,0.223536,0,53,76,0,16,128
314462,sphere,cartesian,1,0.223536,17,78,78,1,16,128
314463,sphere,cartesian,1,0.223536,53,53,53,0,16,128
314464,sphere,cartesian,1,0.223536,2,44,55,0,16,128
314467,sphere,cartesian,1,0.223536,0,84,95,1,16,128
314468,sphere,cartesian,1,0.223536,0,95,115,0,16,128
314453,sphere,cartesian,1,0.223536,28,63,80,0,16,128
314454,sphere,cartesian,1,0.223536,81,81,81,1,16,128
314456,sphere,cartesian,1,0.223536,41,54,73,0,16,128
314457,sphere,cartesian,1,0.223536,46,83,111,0,16,128
314459,sphere,cartesian,1,0.223536,105,115,115,1,16,128
314460,sphere,cartesian,1,0.223536,5,86,113,0,16,128
314326,sphere,cartesian,1,0.223536,71,71,71,1,16,128
314327,sphere,cartesian,1,0.223536,37,54,71,0,16,128
314310,sphere,cartesian,1,0.111768,20,20,20,0,16,128
314312,sphere,cartesian,1,0.111768,12,21,37,0,16,128
314316,sphere,cartesian,1,0.111768,12,17,33,0,16,128
314317,sphere,cartesian,1,0.111768,29,29,29,0,16,128
314307,sphere,cartesian,1,0.111768,19,21,49,0,16,128
314279,sphere,cartesian,1,0.111768,36,40,77,0,16,128
313592,sphere,cartesian,1,0.447072,0,19,19,0,16,128
313680,sphere,cartesian,1,0.223536,0,76,76,1,16,128
313681,sphere,cartesian,1,0.223536,0,106,112,1,16,128
313593,sphere,cartesian,1,0.223536,0,0,88,1,16,128
313596,sphere,cartesian,1,0.223536,0,0,83,1,16,128
1539020,sphere,cartesian,1,3.57658,0,30,95,0,16,128
1430393,sphere,cartesian,1,0.111768,81,89,89,1,16,128
1430395,sphere,cartesian,1,0.111768,6,8,73,1,16,128
1430396,sphere,cartesian,1,0.111768,0,13,69,1,16,128
1430397,sphere,cartesian,1,0.111768,0,0,33,1,16,128
1430398,sphere,cartesian,1,0.111768,0,0,22,1,16,128
1430381,sphere,cartesian,1,0.111768,87,88,88,1,16,128
1430383,sphere,cartesian,1,0.111768,3,4,69,1,16,128
1430384,sphere,cartesian,1,0.111768,2,13,97,1,16,128
1430386,sphere,cartesian,1,0.111768,4,4,33,1,16,128
1430363,sphere,cartesian,1,0.111768,31,65,65,1,16,128
1430364,sphere,cartesian,1,0.111768,67,77,77,1,16,128
1430346,sphere,cartesian,1,0.111768,0,45,59,0,16,128
1430338,sphere,cartesian,1,0.111768,30,37,45,0,16,128
1430339,sphere,cartesian,1,0.111768,19,20,24,0,16,128
1430343,sphere,cartesian,1,0.111768,29,41,57,0,16,128
1430323,sphere,cartesian,1,0.111768,56,92,92,1,16,128
1430324,sphere,cartesian,1,0.111768,1,42,42,0,16,128
1430325,sphere,cartesian,1,0.111768,11,58,58,0,16,128
1430315,sphere,cartesian,1,0.111768,65,70,70,0,16,128
1430316,sphere,cartesian,1,0.111768,69,71,71,0,16,128
1430311,sphere,cartesian,1,0.111768,8,15,78,0,16,128
1430312,sphere,cartesian,1,0.111768,5,18,81,0,16,128
1430133,sphere,cartesian,1,0.111768,59,71,71,1,16,128
